content,score,Label,text_clean
sering reload / tidak menyambung koneksi. padahal sudah pembaruan dan jaringan inet bagus.,3,Positif,sering reload  tidak menyambung koneksi padahal sudah pembaruan dan jaringan inet bagus
sangat bagus di badingaka tabungan bank,5,Positif,sangat bagus di badingaka tabungan bank
"baguss ,enk buat klo ada uang dingin,apalgi tabungan buat anak,,jdi aman ga kepake wae ,berpapun bisa di simpen",5,Positif,baguss enk buat klo ada uang dinginapalgi tabungan buat anakjdi aman ga kepake wae berpapun bisa di simpen
tidak cair.. katanya 2-7hri sudah lebih gk ad dana masuk....,1,Negatif,tidak cair katanya hri sudah lebih gk ad dana masuk
sangat bagus tapi bank jagonya bermasalah,5,Positif,sangat bagus tapi bank jagonya bermasalah
"tdi nya mau nyoba inves d bibit, tpi gak tau kenapa app nya gak ke buka terus, yang muncul suruh periksa jarngan internet, pake wifi/data gak bisa, pdahal pake app lain lancar"" aja",3,Positif,tdi nya mau nyoba inves d bibit tpi gak tau kenapa app nya gak ke buka terus yang muncul suruh periksa jarngan internet pake wifidata gak bisa pdahal pake app lain lancar aja
"lama bgt verifikasi nya udah 2 hari, masih nunggu verifikasi dari bibit. kocak kocak, kenapa harus nunggu verifikasi sih????",1,Negatif,lama bgt verifikasi nya udah  hari masih nunggu verifikasi dari bibit kocak kocak kenapa harus nunggu verifikasi sih
"ribet, nomor telpon yang terdaftar sudah tidak aktif, mau login minta nomor KTP, sudah diberi nomor KTP, nomor vertifikasi harus dikirim ke nomor terdaftar, padahal sudah tidak aktif, tidak ada pilihan lewat email. komplainpun balasannya lama kali, baru dilempar sana sini balasannya. Mau cairkan danapun tidak bisa lewat aplikasi bibit, harus lewat aplikasi ewalet dimana kita beli Reksadana ini, baru aplikasi ewalet yang kupakai ini juga tidak bisa ganti nomor, ya udah ikhlasin aja.",1,Negatif,ribet nomor telpon yang terdaftar sudah tidak aktif mau login minta nomor ktp sudah diberi nomor ktp nomor vertifikasi harus dikirim ke nomor terdaftar padahal sudah tidak aktif tidak ada pilihan lewat email komplainpun balasannya lama kali baru dilempar sana sini balasannya mau cairkan danapun tidak bisa lewat aplikasi bibit harus lewat aplikasi ewalet dimana kita beli reksadana ini baru aplikasi ewalet yang kupakai ini juga tidak bisa ganti nomor ya udah ikhlasin aja
"Yang terhormat admin Bibit Semoga aja semakin maju dan terus berkembang.. bisa bekerja sama dengan bank lainnya juga termasuk BRI dan BSI untuk dibuat withdraw transfer, bukan cuma di BCA dan Bank jago aja yang dimana Bank jago apk banyak problem nya sekian trimakasih🙏",5,Positif,yang terhormat admin bibit semoga aja semakin maju dan terus berkembang bisa bekerja sama dengan bank lainnya juga termasuk bri dan bsi untuk dibuat withdraw transfer bukan cuma di bca dan bank jago aja yang dimana bank jago apk banyak problem nya sekian trimakasih
"baru bikin akun, gagal verifikasi karena pas foto ktp ga jelas padahal emang dari kelurahannya dapetnya begitu. disuruh upload sim dan atau pasport kebetulan dua2nya ga punya, terus udah coba chat di menu bantuan minta solusi yang jawab bot terus gak bisa kasih solusi, jelek banget pelayanan komunikasinya ke pelanggan",1,Negatif,baru bikin akun gagal verifikasi karena pas foto ktp ga jelas padahal emang dari kelurahannya dapetnya begitu disuruh upload sim dan atau pasport kebetulan duanya ga punya terus udah coba chat di menu bantuan minta solusi yang jawab bot terus gak bisa kasih solusi jelek banget pelayanan komunikasinya ke pelanggan
"tolong pihak admin slow respon sekali, saya padahal urgent mau melakukan transaksi tidak bisa terbuka halamannya. bagaimana ini? saya udh nunggu 2 hari masih berproblem dan belum ada jalan dari bantuan cs bibit. Tolong lah padahal sengaja saya chat malam dan sekarang pagi sekali tetap tidak fastrsspon, dan saya udah coba via web di laptop juga gak bisa tetap sama ketika mau buka transaksi gabisa sama sekali, gimana saya mau bayar orderan invest saya lagi klo virtual account nya tidak muncul",3,Positif,tolong pihak admin slow respon sekali saya padahal urgent mau melakukan transaksi tidak bisa terbuka halamannya bagaimana ini saya udh nunggu  hari masih berproblem dan belum ada jalan dari bantuan cs bibit tolong lah padahal sengaja saya chat malam dan sekarang pagi sekali tetap tidak fastrsspon dan saya udah coba via web di laptop juga gak bisa tetap sama ketika mau buka transaksi gabisa sama sekali gimana saya mau bayar orderan invest saya lagi klo virtual account nya tidak muncul
saya mau verifikasi email tapi verifikasi nya tidak pernah masuk ke email saya aneh sekali. sudah sebulah lebih seperti itu karena itu saya tidak bisa masuk ke akun bibit saya.,1,Negatif,saya mau verifikasi email tapi verifikasi nya tidak pernah masuk ke email saya aneh sekali sudah sebulah lebih seperti itu karena itu saya tidak bisa masuk ke akun bibit saya
Bagus rekomendasi buat yang ingin nabung tapi duit tetep ngalir walaupun di tinggal tidur (khusus buat RDPU),5,Positif,bagus rekomendasi buat yang ingin nabung tapi duit tetep ngalir walaupun di tinggal tidur khusus buat rdpu
proses pencairan lama. nunggu verifikasi dari management 1 mingguan. saya coba cairin 2 reksadana yang 1 ada tanda petir dan yang satu nggak ada sama aja dia duanya lama.bahkan di salah satu reksa dana yang saya cairin ada yang berhasil di history namun dana belum masuk ke rekening. chat customer servisnya juga nggak di balas tolong lah apa ini...,2,Negatif,proses pencairan lama nunggu verifikasi dari management  mingguan saya coba cairin  reksadana yang  ada tanda petir dan yang satu nggak ada sama aja dia duanya lamabahkan di salah satu reksa dana yang saya cairin ada yang berhasil di history namun dana belum masuk ke rekening chat customer servisnya juga nggak di balas tolong lah apa ini
"aplikasi bagus, cocok utk investasi",5,Positif,aplikasi bagus cocok utk investasi
tampilan menu mudah dipahami,5,Positif,tampilan menu mudah dipahami
"perbaiki apk saat transaksi nyaa pencairan instan nya dan bug apk,sistem kemanan nya",2,Negatif,perbaiki apk saat transaksi nyaa pencairan instan nya dan bug apksistem kemanan nya
"min kenapa akses verifikasi masih belum centang padahal udah melebihi tanggal yang di tentukan , kalau udah beres verif nanti saya balik lagi kasih bintang 5",1,Negatif,min kenapa akses verifikasi masih belum centang padahal udah melebihi tanggal yang di tentukan  kalau udah beres verif nanti saya balik lagi kasih bintang 
di tingkatkan lagi untuk pelayanannya,5,Positif,di tingkatkan lagi untuk pelayanannya
jelek bibit responnya kurang memuaskan mau masuk ke akun lama mau ganti nomer baru juga susah. tolong dong perbaiki . jelek banget . kekurangan bibit mana saya sudah chat,1,Negatif,jelek bibit responnya kurang memuaskan mau masuk ke akun lama mau ganti nomer baru juga susah tolong dong perbaiki  jelek banget  kekurangan bibit mana saya sudah chat
pendaftaran nya susah bgt,2,Negatif,pendaftaran nya susah bgt
"saya ada kendala dengan opsi pengiriman kode otp, tolong tambahkan opsi pengiriman kode otp melalui email. saya punya akun bibit sudah lama jarang di buka. pas saya mau buka lupa pin nya,akhirnya harus mengubah pin sedangkan nomor telepon yg terdaftar sudah hilang. jadi kesulitan untuk pengiriman kode otp nya. tolong di bantu developer",5,Positif,saya ada kendala dengan opsi pengiriman kode otp tolong tambahkan opsi pengiriman kode otp melalui email saya punya akun bibit sudah lama jarang di buka pas saya mau buka lupa pin nyaakhirnya harus mengubah pin sedangkan nomor telepon yg terdaftar sudah hilang jadi kesulitan untuk pengiriman kode otp nya tolong di bantu developer
investasi yg paling aman mudah di pahami buat pemula,5,Positif,investasi yg paling aman mudah di pahami buat pemula
kk tolong dong saya mau masuk ke akun bibit. bibit bilang nya ada sekrup yg lepas padahal email dan no hp masih sama cuma ganti hp doang masa nga bisa akses ya,1,Negatif,kk tolong dong saya mau masuk ke akun bibit bibit bilang nya ada sekrup yg lepas padahal email dan no hp masih sama cuma ganti hp doang masa nga bisa akses ya
Kenapa aplikasi bibit hari ini tidak bisa dibuka ya ?kata nya jaringan jelek tapi buat ig sama tt lancar mohon bantuannya,2,Negatif,kenapa aplikasi bibit hari ini tidak bisa dibuka ya kata nya jaringan jelek tapi buat ig sama tt lancar mohon bantuannya
min kenapa mau masuk aplikasi ga bisa ya?,5,Positif,min kenapa mau masuk aplikasi ga bisa ya
"SUDAH MASUK RDN WALLETNYA WALAUPUN TIDAK SESUAI DENGAN WAKTU YANG TERTERA, NAMUN SUDAH MASUK, MANTAP SUKSES TERUS",5,Positif,sudah masuk rdn walletnya walaupun tidak sesuai dengan waktu yang tertera namun sudah masuk mantap sukses terus
verifikasi nya lama banget udah seminggu juga ga selesai-selesai ga rekomendasi sih ini,1,Negatif,verifikasi nya lama banget udah seminggu juga ga selesaiselesai ga rekomendasi sih ini
"serius yang kurang disini top up rdn nya gak masuk"" udah 2jam nunggu cuman ini yg paling lemot dari semua apk",1,Negatif,serius yang kurang disini top up rdn nya gak masuk udah jam nunggu cuman ini yg paling lemot dari semua apk
knp loading lama banget...,5,Positif,knp loading lama banget
"tolongg CS, tolong jawabb, akun google saya yang terdaftar di bibit di retas, jadi tolong saya bantu mengembalikan akses ke akun bibit saya",1,Negatif,tolongg cs tolong jawabb akun google saya yang terdaftar di bibit di retas jadi tolong saya bantu mengembalikan akses ke akun bibit saya
"tolong dong ini gimana saya udah topup tapi uangnya masuknya ke cash dan gak bisa buat beli saham kenapa ya ,hadehh bingung banget ribed",2,Negatif,tolong dong ini gimana saya udah topup tapi uangnya masuknya ke cash dan gak bisa buat beli saham kenapa ya hadehh bingung banget ribed
"Tolong, untuk penghapusan akun secara permanen dipermudah di menu aplikasi. Sangat rumit terlalu bertele-tele saat ingin melalukan penutupan akun bibit.",1,Negatif,tolong untuk penghapusan akun secara permanen dipermudah di menu aplikasi sangat rumit terlalu berteletele saat ingin melalukan penutupan akun bibit
"saya heran, kenapa bibit itu kalo masukin reksadana itu nanggung banget ya? kaya sucorinvest anak pintar dan i hajj itu gaada? padahal kedua track recordnya bagus.",4,Positif,saya heran kenapa bibit itu kalo masukin reksadana itu nanggung banget ya kaya sucorinvest anak pintar dan i hajj itu gaada padahal kedua track recordnya bagus
"Aplikasi yang cocok buat investor pemula, semoga Bibit berkembang lebih baik. Aamiin",5,Positif,aplikasi yang cocok buat investor pemula semoga bibit berkembang lebih baik aamiin
Terima kasih aplikasi bibit telah memperbaiki kesalahan penulisan alamat pada akun saya dan aplikasi bibit adalah aplikasi terbaik untuk investor pemula. karna akun saya udah benar saya kasih bintang 5,5,Positif,terima kasih aplikasi bibit telah memperbaiki kesalahan penulisan alamat pada akun saya dan aplikasi bibit adalah aplikasi terbaik untuk investor pemula karna akun saya udah benar saya kasih bintang 
terkadang ada erorr dan tolong perbaiki tampilan agar lebih memudahkan pengguna,4,Positif,terkadang ada erorr dan tolong perbaiki tampilan agar lebih memudahkan pengguna
cara mudah bagi kita yg baru belajar investasi.,5,Positif,cara mudah bagi kita yg baru belajar investasi
"min kenapa akun saya saat melakukan verifikasi lama bngt, padahal di keterangannya tanggal 22 tapi sampai sekarang belum terverifikasi, dan gimana saya mau mulai investasi",5,Positif,min kenapa akun saya saat melakukan verifikasi lama bngt padahal di keterangannya tanggal  tapi sampai sekarang belum terverifikasi dan gimana saya mau mulai investasi
"aplikasi bagus, daftar menu mudah dipahami, dan tampilan nya simple, serta investasi dari reksa dana sampai saham, namun yang jadi masalah mengenai pin login yang agak ribet, gk bisa pake finger print, terus harus pake 6 digit(gw sering nya pake 4 digit doang makanya lupa) alhasil disuruh untuk ganti pin dengan menuliskan nomor KTP, nah ketika ingin mendapatkan kode Verifikasi disitu malah dikirim ke nomor acak tak dikenal, padahal jelas saya pas registrasi masukin nomor asli pribadi saya!",4,Positif,aplikasi bagus daftar menu mudah dipahami dan tampilan nya simple serta investasi dari reksa dana sampai saham namun yang jadi masalah mengenai pin login yang agak ribet gk bisa pake finger print terus harus pake  digitgw sering nya pake  digit doang makanya lupa alhasil disuruh untuk ganti pin dengan menuliskan nomor ktp nah ketika ingin mendapatkan kode verifikasi disitu malah dikirim ke nomor acak tak dikenal padahal jelas saya pas registrasi masukin nomor asli pribadi saya
untuk selebihnya aplikasi bibit cukup baik untuk investasi tapi Saranya saya mind untuk kedapannya jika ada pemeliharaan sistem dari aplikasi bibit tolong kasih informasi sebelumnyah entah melalui pesan email akan ada perbaikan sistem.untuk selebihnya udah bagus 👍,5,Positif,untuk selebihnya aplikasi bibit cukup baik untuk investasi tapi saranya saya mind untuk kedapannya jika ada pemeliharaan sistem dari aplikasi bibit tolong kasih informasi sebelumnyah entah melalui pesan email akan ada perbaikan sistemuntuk selebihnya udah bagus 
Aplikasi tidak bisa terbuka..!!,1,Negatif,aplikasi tidak bisa terbuka
woi kenapa tidak bisa diakses di Android ppk,3,Positif,woi kenapa tidak bisa diakses di android ppk
"kemari baru daftar dan hari ini udah di konfirmasi buat bisa langsung investasi tapi di aku apk ga berjalan ya? data"" udah lengkap ga bisa di buka katanya gangguan sinyal di hp padahal sinyal udah bagus internet banyak. ini namanya penipuan berkedok.",1,Negatif,kemari baru daftar dan hari ini udah di konfirmasi buat bisa langsung investasi tapi di aku apk ga berjalan ya data udah lengkap ga bisa di buka katanya gangguan sinyal di hp padahal sinyal udah bagus internet banyak ini namanya penipuan berkedok
Gimana caranya jika lupa pin dan juga email saya sudah di blokir? ganti email make pin sedangkan saya juga lupa pin dan disaat ganti pin malah terkirim email yg lama? lah gimana tuh,2,Negatif,gimana caranya jika lupa pin dan juga email saya sudah di blokir ganti email make pin sedangkan saya juga lupa pin dan disaat ganti pin malah terkirim email yg lama lah gimana tuh
min saya pernah masuk bibit tapi pakai nomer dulu yg hp.y hilang sama kartu2nya mau login lagi pakai nomer baru gk bisa krna sudah terdaftar niknya . gimana solusinya?🙏,5,Positif,min saya pernah masuk bibit tapi pakai nomer dulu yg hpy hilang sama kartunya mau login lagi pakai nomer baru gk bisa krna sudah terdaftar niknya  gimana solusinya
cs ga respon sama sekali. cocok sudah bintang 1,1,Negatif,cs ga respon sama sekali cocok sudah bintang 
"Saya Top Up Di Rdn Wallet Kenapa Tidak masuk ya saldo nya🥺, mana lagi saldo buat tabung malah hilang",1,Negatif,saya top up di rdn wallet kenapa tidak masuk ya saldo nya mana lagi saldo buat tabung malah hilang
"Tolong setiap detil tidak bisa dibuka, pasar uang, produk avris ada kas mutiara tidak pernah update dari tgl 13 Juni, tolong di update datanya , produk mandiri pasar uang syariah ekstra mendadak hilang dari listnya, padahal sedang kita pantau produknya, tolong di perbaiki atau diupdate",1,Negatif,tolong setiap detil tidak bisa dibuka pasar uang produk avris ada kas mutiara tidak pernah update dari tgl  juni tolong di update datanya  produk mandiri pasar uang syariah ekstra mendadak hilang dari listnya padahal sedang kita pantau produknya tolong di perbaiki atau diupdate
"potongannya sangat banyak, bukannya tabungan menambah pas di ambil cuman sisa dikit",1,Negatif,potongannya sangat banyak bukannya tabungan menambah pas di ambil cuman sisa dikit
