content,score,Label,text_clean
kecewa.. fitur pencairan instan tiba-tiba tidak bisa. padahal sudah percaya sama ekosistem bibit.. klo kayak gini orang yang menyimpan dana daruratnya direksadana yang ada fitur pencairan instan apa kabar... syarat dan ketentuan tidak ada masalah. hanya saja dari pihak kalian mengatakan fitur itu bisa digunakan kembali di tanggal 09/04/25. padahal kemarin saya coba iseng narik 100 ribu bisa dilakukan,1,Negatif,kecewa fitur pencairan instan tibatiba tidak bisa padahal sudah percaya sama ekosistem bibit klo kayak gini orang yang menyimpan dana daruratnya direksadana yang ada fitur pencairan instan apa kabar syarat dan ketentuan tidak ada masalah hanya saja dari pihak kalian mengatakan fitur itu bisa digunakan kembali di tanggal  padahal kemarin saya coba iseng narik  ribu bisa dilakukan
"aplikasi sangat buruk terutama, yang menangapi ketika ad yang bermasalah juga tidak dapat membantu menyelesaikan masalah dalam registrasi , aplikasi ngak guna",1,Negatif,aplikasi sangat buruk terutama yang menangapi ketika ad yang bermasalah juga tidak dapat membantu menyelesaikan masalah dalam registrasi  aplikasi ngak guna
"Thankyou aplikasi Bibit, mengajarkan ku untuk konsisten tabung & sisihkan mulai dari 10K lewat Reksadana (pasar uang) rajin menabung hari ini nikmati passive income di masa depan 😜🥳🙌🌟",5,Positif,thankyou aplikasi bibit mengajarkan ku untuk konsisten tabung  sisihkan mulai dari k lewat reksadana pasar uang rajin menabung hari ini nikmati passive income di masa depan 
bagus fiturnya dan bisa dipakai dengan aman,5,Positif,bagus fiturnya dan bisa dipakai dengan aman
proses pencairan dana terlalu lama......,2,Negatif,proses pencairan dana terlalu lama
"aplikasi ini sangat berguna sekali untuk pemula, tampilannya user friendly dan mudah dipahami",5,Positif,aplikasi ini sangat berguna sekali untuk pemula tampilannya user friendly dan mudah dipahami
jual saham pasar dari 26 Maret sampe sekarang ga masuk masuk aneh katanya 2 hari kerja hadeuh estimasi malah tangal 9 parah sih,1,Negatif,jual saham pasar dari  maret sampe sekarang ga masuk masuk aneh katanya  hari kerja hadeuh estimasi malah tangal  parah sih
bagus dan detail,5,Positif,bagus dan detail
"verifikasi nya ga logis,udah coba berkali² gatau mana yg salah bener bener mengecewakan,pdahal udah berharap bakalan bisa buat belajar malah ngecewain,mending kurangin noh verifikasinya apk lain aja ga seketat itu",1,Negatif,verifikasi nya ga logisudah coba berkali gatau mana yg salah bener bener mengecewakanpdahal udah berharap bakalan bisa buat belajar malah ngecewainmending kurangin noh verifikasinya apk lain aja ga seketat itu
"bagus , sangat menolong dan membantu tuk berpikir buka usaha yang diterima rakyat dan saya sendiri , ingin punya usaha seperti yg lain",5,Positif,bagus  sangat menolong dan membantu tuk berpikir buka usaha yang diterima rakyat dan saya sendiri  ingin punya usaha seperti yg lain
Tadinya saya suka tetapi ada kesalahan penyajian data . CNMA deviden 4 rupiah yang akan dibagikan April nanti 2025. bukan 9 rupiah. Tetapi di sistem corporate actionya ditulis 9. 9 adalah deviden 2024 yang 5 rupiah sudah dibagian di intern dibulan 11 . 4 rupiah nanti di april,1,Negatif,tadinya saya suka tetapi ada kesalahan penyajian data  cnma deviden  rupiah yang akan dibagikan april nanti  bukan  rupiah tetapi di sistem corporate actionya ditulis   adalah deviden  yang  rupiah sudah dibagian di intern dibulan    rupiah nanti di april
"Bibit Sudah Bagus, Kalau Bisa Penjualan Ke RDN Wallet nya tidak ada Biaya Admin nya. supaya Ber Invest Lebih Banyak Mendapatkan Keuntungan tanpa takut ada potongan Admin Ketika Melakukan Penjualan, karena di Bibit Bank Penampung Banyak Dari pihak Bank BCA. Selebihnya termasuk OKE",5,Positif,bibit sudah bagus kalau bisa penjualan ke rdn wallet nya tidak ada biaya admin nya supaya ber invest lebih banyak mendapatkan keuntungan tanpa takut ada potongan admin ketika melakukan penjualan karena di bibit bank penampung banyak dari pihak bank bca selebihnya termasuk oke
"Rating hasil beli dari shopee ya gini, saya lupa pin coba chat cs balesnya bot, di tunggu beberapa menit gak ada jawaban, hati"" resiko kehilangan uang di aplikasi ini sangat tinggi",1,Negatif,rating hasil beli dari shopee ya gini saya lupa pin coba chat cs balesnya bot di tunggu beberapa menit gak ada jawaban hati resiko kehilangan uang di aplikasi ini sangat tinggi
"Harus tingkat kan lagi pelayanan Biar nasabah saham dan lain2 semakin memuaskan. Contoh Deposit cepat, pembelian saham hrus di percepat, jgn diwaktu pembelian saham tgl nya 24 maret 2025,proses nya tgl 30 maret 2025,itu memperlambat, itu aja",2,Negatif,harus tingkat kan lagi pelayanan biar nasabah saham dan lain semakin memuaskan contoh deposit cepat pembelian saham hrus di percepat jgn diwaktu pembelian saham tgl nya  maret proses nya tgl  maret itu memperlambat itu aja
aplikasi yg sangat mudah dipahami sy sebagai pemula dgn berbagai kemudahan untuk berinvestasi,5,Positif,aplikasi yg sangat mudah dipahami sy sebagai pemula dgn berbagai kemudahan untuk berinvestasi
cocok buat pemula yang ingin belajar investasi,5,Positif,cocok buat pemula yang ingin belajar investasi
"nabung lebih gampang, uang bertumbuh ✅",5,Positif,nabung lebih gampang uang bertumbuh 
"kenapa pas saya ngejual reksa dana 95.000, yang masuk cuma 22 ribu min? butuh penjelasan ini",1,Negatif,kenapa pas saya ngejual reksa dana  yang masuk cuma  ribu min butuh penjelasan ini
Aplikasi investasi terpercaya buat kamu yang ingin mulai berinvestasi skala kecil menengah!,5,Positif,aplikasi investasi terpercaya buat kamu yang ingin mulai berinvestasi skala kecil menengah
bertumbuh wlpun sedikit2 tp terus.,5,Positif,bertumbuh wlpun sedikit tp terus
"boss, mau kelola obligasi kenapa rumit? tidak ada opsi WD nya? adanya cuma opsi deposit aja....",1,Negatif,boss mau kelola obligasi kenapa rumit tidak ada opsi wd nya adanya cuma opsi deposit aja
Pas buat nabung bulanan dan sangat bagus buat pemula investasi 💝🙏,5,Positif,pas buat nabung bulanan dan sangat bagus buat pemula investasi 
Saya baru mau coba jadi belum begitu paham dan menarik,1,Negatif,saya baru mau coba jadi belum begitu paham dan menarik
"Sangat buruk. Penarikan keuntungan sangat lambat masuk ke rekening tujuan, saya sudah 1 minggu penarikan , tapi gak masuk2 ke rekening bank saya. Mmg bibit2 penipu rakyat. Platform lain penarikan hanya butuh 1 mnit saja.",1,Negatif,sangat buruk penarikan keuntungan sangat lambat masuk ke rekening tujuan saya sudah  minggu penarikan  tapi gak masuk ke rekening bank saya mmg bibit penipu rakyat platform lain penarikan hanya butuh  mnit saja
"Aplikasinya bagus, namun sudah saatnya bibit menambah list produk reksadananya, pilihan produk yang ada sekarang jauh lebih sedikit dibandingkan kompetitor lainnya.",5,Positif,aplikasinya bagus namun sudah saatnya bibit menambah list produk reksadananya pilihan produk yang ada sekarang jauh lebih sedikit dibandingkan kompetitor lainnya
"""Sebagai pemula, saya merasa sangat terbantu dengan Bibit. Proses pendaftaran mudah, rekomendasi investasi jelas, dan bisa mulai dengan modal kecil. Aplikasinya juga user-friendly!""",5,Positif,sebagai pemula saya merasa sangat terbantu dengan bibit proses pendaftaran mudah rekomendasi investasi jelas dan bisa mulai dengan modal kecil aplikasinya juga userfriendly
"Apk nya memang mudah di pahami untuk para pemula ( awam ), kenapa saya ranting bintang 1 ?, karena ini soal penarikan dan pembelian sangat lama butuh waktu 3-7 hari, tidak seperti apk lain nya hanya butuh beberapa menit untuk penarikan dan pembelian, saya mohon untuk bibit semoga bisa mempercepat masalah penarikan dan pembelian",1,Negatif,apk nya memang mudah di pahami untuk para pemula  awam  kenapa saya ranting bintang   karena ini soal penarikan dan pembelian sangat lama butuh waktu  hari tidak seperti apk lain nya hanya butuh beberapa menit untuk penarikan dan pembelian saya mohon untuk bibit semoga bisa mempercepat masalah penarikan dan pembelian
"saya pemula, tapi sangat mudah difahami",5,Positif,saya pemula tapi sangat mudah difahami
"Saya dah coba withdraw ke bank jago yg sudah didaftarkan via bibit, trus untuk mencairkan ke rekening sayanya bagaimana, mohon penjelasannya, satu lagi koq layanan chat di aplikasi bibit off",1,Negatif,saya dah coba withdraw ke bank jago yg sudah didaftarkan via bibit trus untuk mencairkan ke rekening sayanya bagaimana mohon penjelasannya satu lagi koq layanan chat di aplikasi bibit off
tingkatkan terus agar lebih baik dan aman,5,Positif,tingkatkan terus agar lebih baik dan aman
Saya ciriga apk bibit.di.Ambil Alah Oleh Penjahat.tidak bisa terfrikasi oleh bibit.hurus menugga x 3. 24.terus apk nya gak bisa di buka..Ada yang Anah Kata admin nya di.telegram Isi data lagi harus segera investasi... katanya baru akun bibit terfrikasi.tolong yg berwenang selesai masalah ini!!,5,Positif,saya ciriga apk bibitdiambil alah oleh penjahattidak bisa terfrikasi oleh bibithurus menugga x  terus apk nya gak bisa di bukaada yang anah kata admin nya ditelegram isi data lagi harus segera investasi katanya baru akun bibit terfrikasitolong yg berwenang selesai masalah ini
"Investasi di bibit sangat bagus dan juga mudah produk investasinya juga lengkap tapi, untuk produk investasinya kalo bisa di tambah lagi untuk produk investasi emas dan tabungan umrah/haji untuk lebih lengkap dan bisa juga untuk menjadi tabungan di masa depan.",5,Positif,investasi di bibit sangat bagus dan juga mudah produk investasinya juga lengkap tapi untuk produk investasinya kalo bisa di tambah lagi untuk produk investasi emas dan tabungan umrahhaji untuk lebih lengkap dan bisa juga untuk menjadi tabungan di masa depan
"Baguss, sangat mudah di mengerti",5,Positif,baguss sangat mudah di mengerti
"Ini kenapa gk bisa login, pesan yg muncul bilang kalau sinyal nya jelek padahal sinyal ku bagus, nyoba login aplikasi lain lancar-lancar aja, tolong perbaiki dong",1,Negatif,ini kenapa gk bisa login pesan yg muncul bilang kalau sinyal nya jelek padahal sinyal ku bagus nyoba login aplikasi lain lancarlancar aja tolong perbaiki dong
"Haloo min... apakah apk bibit untuk hari ini ada gangguan?? Seharian mau buka kok tidak bisa,, loading terus??? 7/3/2025",5,Positif,haloo min apakah apk bibit untuk hari ini ada gangguan seharian mau buka kok tidak bisa loading terus 
aplikasi ini sangat membantu sekali untuk investor pemula atau pelajar yang ingin menabung dengan modal kecil 👍👍,5,Positif,aplikasi ini sangat membantu sekali untuk investor pemula atau pelajar yang ingin menabung dengan modal kecil 
Terima kasih sudah diperbaiki keluhan saya tentang Notifikasi dan menu bagian bawah layar tidak bisa diklik di xiaomi 14T. Sekarang sudah normal kembali,5,Positif,terima kasih sudah diperbaiki keluhan saya tentang notifikasi dan menu bagian bawah layar tidak bisa diklik di xiaomi t sekarang sudah normal kembali
Mohon menambahkan fitur pengaturan ukuran font atau huruf,4,Positif,mohon menambahkan fitur pengaturan ukuran font atau huruf
"Saya mau tutup akun permanen, team suport tidak mau kirim formulir, gimana itu. Tidak bisa lagi di chat",1,Negatif,saya mau tutup akun permanen team suport tidak mau kirim formulir gimana itu tidak bisa lagi di chat
"Aplikasinya baguss banget,tapi semoga kedepannya opsi pilihan rdnnya ditambahkan lagi jgn cuman bca sama bank jago doang,selebihnya bagus",5,Positif,aplikasinya baguss bangettapi semoga kedepannya opsi pilihan rdnnya ditambahkan lagi jgn cuman bca sama bank jago doangselebihnya bagus
Belakangan ini tiap mau buka bibit lemot banget. Padahal jaringan buat buka aplikasi lain bagus,1,Negatif,belakangan ini tiap mau buka bibit lemot banget padahal jaringan buat buka aplikasi lain bagus
"Proses pembelian terlalu lama, penarikan terlalu lama.",1,Negatif,proses pembelian terlalu lama penarikan terlalu lama
Update harganya tidak realtime. Harus nunggu keesokan harinya baru tau pergerakan harganya.,4,Positif,update harganya tidak realtime harus nunggu keesokan harinya baru tau pergerakan harganya
"untuk tabungan masa depan, semoga amanah.",5,Positif,untuk tabungan masa depan semoga amanah
"Buat yang mau invest di apk ini pikir pikir lagi deh ,pencairan di persulit , mau nambah rekening di persulit juga ,pdhl lagi butuh banget duitnyaa itupun gak terlalu besar ,true banget giliran mau jual fortofolio nya turun , aplikasi jelek jangan deh jangan investasi di apk ini ,ksel banget sumpah:v",1,Negatif,buat yang mau invest di apk ini pikir pikir lagi deh pencairan di persulit  mau nambah rekening di persulit juga pdhl lagi butuh banget duitnyaa itupun gak terlalu besar true banget giliran mau jual fortofolio nya turun  aplikasi jelek jangan deh jangan investasi di apk ini ksel banget sumpahv
"Kenapa porfolio saham saya saldonya turun padahal lagi turun/389k terus saldo 200k lagi kemana?hilang begitu saja!setelah dihitung total.saya baru mulai di bibit,jangan buat reputasi apk jadi jelek kan katanya udah OJK.tolong kejelasannya!.",1,Negatif,kenapa porfolio saham saya saldonya turun padahal lagi turunk terus saldo k lagi kemanahilang begitu sajasetelah dihitung totalsaya baru mulai di bibitjangan buat reputasi apk jadi jelek kan katanya udah ojktolong kejelasannya
"Mantap, teman investasi Saya! Hanya saja, Saya menyarankan untuk meminimalisir kendala login pada jam2 market yg baru dibuka.. Misal, Saya sering mengalami kendala login waktu jam 9 pagi atau 1 siang.. Selebihnya aman.. ❤️",4,Positif,mantap teman investasi saya hanya saja saya menyarankan untuk meminimalisir kendala login pada jam market yg baru dibuka misal saya sering mengalami kendala login waktu jam  pagi atau  siang selebihnya aman 
"Persyaratan Reactive akun nya ribet, sampe disuruh foto megang tulisa dan haru ditempat yang sama. Padahal cuma mau aktifkan akun doang sudah kayak apa aja pake foto sambil megang tulisan angka. Tolong revisi persyaratan yang terlalu rumit itu lagian biar apa dibikin begitu?!!!",1,Negatif,persyaratan reactive akun nya ribet sampe disuruh foto megang tulisa dan haru ditempat yang sama padahal cuma mau aktifkan akun doang sudah kayak apa aja pake foto sambil megang tulisan angka tolong revisi persyaratan yang terlalu rumit itu lagian biar apa dibikin begitu
"Udah lama daftar, akhirnya coba Reksadana disini, baru seminggu ini.. cukup mudah dipahami..",5,Positif,udah lama daftar akhirnya coba reksadana disini baru seminggu ini cukup mudah dipahami
"Maaf saya review jujur, ini bibit bukan aplikasi broker ky ajaib atau ipot, jd waktu settlenya lebih lama, ini saya coba lagi ternyata masih sama, udah gt ada biaya materai ngga jelas 1500 perak pdhal transaksi dibawah 10jt",1,Negatif,maaf saya review jujur ini bibit bukan aplikasi broker ky ajaib atau ipot jd waktu settlenya lebih lama ini saya coba lagi ternyata masih sama udah gt ada biaya materai ngga jelas  perak pdhal transaksi dibawah jt
"Proses verifikasi order jual obligasi oleh bank kustodian lama banget, udah gitu setelah order jual berhasil, pencairan ke rekening bank nasabah juga lama lagi (pencairan maksimal nunggu 7 hari kerja jadi kalau ditambah proses verifikasi oleh bank kustodian bisa sampai 2 minggu). Intinya jangan pernah simpan dana investasi terlalu banyak lewat APK ini, soalnya kalau lagi butuh narik dana cepat dan kondisi urgent proses pencairannya lama poll",2,Negatif,proses verifikasi order jual obligasi oleh bank kustodian lama banget udah gitu setelah order jual berhasil pencairan ke rekening bank nasabah juga lama lagi pencairan maksimal nunggu  hari kerja jadi kalau ditambah proses verifikasi oleh bank kustodian bisa sampai  minggu intinya jangan pernah simpan dana investasi terlalu banyak lewat apk ini soalnya kalau lagi butuh narik dana cepat dan kondisi urgent proses pencairannya lama poll
gk bisa kebuka terus app nya.. makin lama makin ancur,2,Negatif,gk bisa kebuka terus app nya makin lama makin ancur
Ini kenapa dana yang masuk ilang 50k padahal jumlah yg dijualnya aja sedikit. Saya bukannya untung malah buntung,1,Negatif,ini kenapa dana yang masuk ilang k padahal jumlah yg dijualnya aja sedikit saya bukannya untung malah buntung
